Assessment_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,1453-R,C.P.08,Mackerel,48.98893,-122.75506,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,572-P,C.P.09,Mackerel,48.98874,-122.75504,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,184-P,C.P.10,Mackerel,48.98867,-122.754934,7/8/2021,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,644-P,C.P.11,Mackerel,48.98859,-122.754802,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,1154-Y,C.P.12,Mackerel,48.98868,-122.75473,7/8/2021,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,1190-Y,C.P.13,Mackerel,48.98871,-122.754834,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,91-P,C.P.14,Mackerel,48.98877,-122.754956,7/8/2021,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,1413-R,C.P.15,Mackerel,48.98889,-122.754407,7/8/2021,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,1461-R,C.P.16,Mackerel,48.98884,-122.754293,7/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,1479-R,C.P.17,Mackerel,48.98877,-122.754242,7/8/2021,0,0,0,28,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,141-Y,C.P.18,Mackerel,48.98871,-122.754084,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,1409-R,C.P.19,Mackerel,48.98865,-122.754055,7/8/2021,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,1443-R,C.P.20,Mackerel,48.98856,-122.754087,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,57-P,C.P.21,Mackerel,48.98862,-122.753806,7/8/2021,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,1489-R,C.P.22,Mackerel,48.98852,-122.753649,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,1498-R,C.P.23,Mackerel,48.98941,-122.754144,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,73-P,C.P.24,Mackerel,48.98945,-122.753868,7/8/2021,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,688-P,C.P.25,Mackerel,48.98948,-122.753725,7/8/2021,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,23-P,C.P.26,Mackerel,48.98956,-122.753291,7/8/2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,1445-R,C.P.27,Mackerel,48.98952,-122.753813,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Labeled 144-R on 7/8/21, Inputted by Leah Robison",WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,49-P,C.P.28,Mackerel,48.98958,-122.754141,7/8/2021,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Minnow,166-P,C.P.29,Mackerel,48.9884,-122.754957,7/8/2021,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,8:10,8:35,10:22,10:55,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,90,Fukui,149-Y,C.P.30,Mackerel,48.98827,-122.754957,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Minnow,1325-G,-,Mackerel,48.954783,-122.72591,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PAMA-13,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Fukui,148-Y,-,Mackerel,48.954785,-122.72579,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Minnow,1467-R,-,Mackerel,48.9547807,-122.725713,7/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAMA-10,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site, changed lat/long to fit data - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Fukui,166-Y,-,Mackerel,48.954761,-122.725626,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Minnow,1071-B,-,Mackerel,48.954748,-122.72553,7/8/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PAMA-6,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Fukui,609-P,-,Mackerel,48.954722,-122.725415,7/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAMA-1,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Minnow,1457-R,-,Mackerel,48.954697,-122.725306,7/8/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,PAMA-10,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Fukui,1431-R,-,Mackerel,48.95466,-122.725228,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Minnow,1405-R,-,Mackerel,48.954644,-122.725105,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PAMA-6,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/6/2021,7/8/2021,11:37,11:44,11:05,11:24,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,East side of Loomis Trail Bridge on Baine Rd,Whatcom,20,Fukui,1432-R,-,Mackerel,48.954588,-122.725029,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Corrected lat/longs, McCullough's lat/longs were doubled for this site - CB 12/28/2021",,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Minnow,1149-Y,-,Mackerel,48.95543,-122.728859,7/8/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PAMA-13,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Fukui,145-Y,-,Mackerel,48.95544,-122.728976,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Minnow,1151-Y,-,Mackerel,48.95551,-122.729042,7/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,PAMA-7,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Fukui,1452-R,-,Mackerel,48.95555,-122.729113,7/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Minnow,637-P,-,Mackerel,48.95562,-122.729223,7/8/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PAMA-12,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Fukui,581-P,-,Mackerel,48.95567,-122.729308,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Fukui,611-P,-,Mackerel,48.95572,-122.72937,7/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Minnow,135-P,-,Mackerel,48.95579,-122.729434,7/8/2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,PAMA-7,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Fukui,133-Y,-,Mackerel,48.95588,-122.729477,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/7/2021,7/8/2021,11:19,11:35,11:37,11:42,Overcast,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,California Creek,West side of bridge downstream 700 ft; McCullough property,Whatcom,10,Minnow,193-P,-,Mackerel,48.95593,-122.72955,7/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,PAMA-6,0,-,WDFW,Deployment end time estimated based off efforts - CB 12/21/2021,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Minnow,1483-R,C.DC.01,Mackerel,48.97244,-122.73162,7/9/2021,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAMA-2,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Fukui,1488-R,C.DC.02,Mackerel,48.97246,-122.731907,7/9/2021,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Minnow,1106-Y,C.DC.03,Mackerel,48.97266,-122.732068,7/9/2021,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,PAMA-2,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Fukui,1495-R,C.DC.04,Mackerel,48.97279,-122.732185,7/9/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Minnow,1107-Y,C.DC.05,Mackerel,48.97284,-122.732376,7/9/2021,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Fukui,1179-Y,C.DC.06,Mackerel,48.97298,-122.732562,7/9/2021,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Minnow,1178-B,C.DC.07,Mackerel,48.97304,-122.732754,7/9/2021,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Fukui,1407-R,C.DC.08,Mackerel,48.97314,-122.732941,7/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Minnow,1418-R,C.DC.09,Mackerel,48.97324,-122.733175,7/9/2021,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,7/6/2021,7/9/2021,10:05,10:25,11:36,12:04,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,60,Fukui,1181-Y,C.DC.10,Mackerel,48.97332,-122.733318,7/9/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
